id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
752071819587674749,Rental unit in New Orleans · ★5.0 · 5 bedrooms · 7 beds · 5 baths,484507462,Roami,,Central Business District,29.9471,-90.06903,Entire home/apt,308,1,3,2023-04-16,0.50,7,331,3,"22-CSTR-18530, 20-OSTR-27997"
752072299009422293,Rental unit in New Orleans · ★4.89 · 4 bedrooms · 6 beds · 4 baths,484507462,Roami,,Central Business District,29.94632,-90.07023,Entire home/apt,168,1,9,2023-07-30,1.28,7,363,9,"22-CSTR-18557, 20-OSTR-27997"
752077101030374586,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 2 baths,484454783,Roami,,Central Business District,29.95216,-90.07,Entire home/apt,132,30,171,2023-08-20,4.44,3,349,51,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752088878472314230,Home in New Orleans · ★4.96 · 5 bedrooms · 5 beds · 4 baths,232296790,Michael And Marcia,,Marigny,29.96646,-90.06073,Entire home/apt,500,2,23,2023-08-25,2.55,17,271,23,"22-CSTR-17732, 20-OSTR-30075"
752146680399056245,Rental unit in New Orleans · ★4.74 · 1 bedroom · 2 beds · 1 bath,482625844,Roami,,Central Business District,29.9457,-90.07511,Entire home/apt,91,30,89,2023-08-15,2.69,6,357,46,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752147030214924784,Rental unit in New Orleans · ★4.33 · 2 bedrooms · 3 beds · 1 bath,482625844,Roami,,Central Business District,29.9442,-90.07371,Entire home/apt,94,30,3,2023-06-15,0.41,6,337,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752147381345993173,Rental unit in New Orleans · ★4.79 · 2 bedrooms · 3 beds · 2 baths,482625844,Roami,,Central Business District,29.94553,-90.07357,Entire home/apt,88,30,131,2023-08-28,3.87,6,365,89,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752147966089306496,Rental unit in New Orleans · ★4.86 · 3 bedrooms · 4 beds · 2 baths,482625844,Roami,,Central Business District,29.94547,-90.07544,Entire home/apt,134,30,126,2023-08-13,3.50,6,364,38,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752149965107459357,Rental unit in New Orleans · ★4.31 · 5 bedrooms · 8 beds · 4 baths,482625844,Roami,,Central Business District,29.94581,-90.07518,Entire home/apt,271,30,13,2023-08-27,1.74,6,346,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752166594411754015,Villa in New Orleans · ★4.86 · 5 bedrooms · 8 beds · 4 baths,133747621,Spencer,,Central City,29.93774,-90.0807,Entire home/apt,586,2,7,2023-08-13,1.07,5,301,7,"22-cstr-05247, 22-ostr-05446"
752174112792011209,Condo in New Orleans · ★4.92 · 3 bedrooms · 3 beds · 3 baths,276892829,Heirloom,,Central Business District,29.94642,-90.07261,Entire home/apt,341,1,13,2023-05-30,1.41,50,357,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
752242148706330679,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,341167010,Gerard,,Little Woods,30.039802049443043,-89.98397326909705,Entire home/apt,95,30,0,,,1,360,0,
752759195340560628,Rental unit in New Orleans · 2 bedrooms · 2 beds · 1 bath,83329996,Jessie,,Treme - Lafitte,29.97097,-90.07917,Entire home/apt,198,30,0,,,23,365,0,
753031528226158196,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,41279816,Eddy,,City Park,29.982480896903574,-90.09795514232788,Entire home/apt,98,2,12,2023-08-28,2.55,1,92,12,"20RSTR-32454, 20-OSTR-02107"
753565332103375201,Townhouse in New Orleans · ★4.95 · 2 bedrooms · 4 beds · 1 bath,511919,Peter & Peyton,,City Park,29.98162,-90.10069,Entire home/apt,111,30,22,2023-07-07,2.29,1,0,22,"20CSTR-13261, 22-OSTR-13261"
754183833452721433,Home in New Orleans · ★4.94 · 3 bedrooms · 4 beds · 2 baths,253272230,Cj,,Lake Catherine,30.13581,-89.75646,Entire home/apt,264,3,16,2023-08-08,1.94,1,302,16,"22-CSTR-21354, 22-OSTR-20340"
754414643740837347,Home in New Orleans · ★4.56 · 2 bedrooms · 2 beds · 1 bath,64365837,Mike,,Tulane - Gravier,29.95833,-90.08782,Entire home/apt,85,3,9,2023-07-22,1.12,62,364,9,"22-CSTR-11568, 19-OSTR-26283"
754568889613474024,Rental unit in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,123610502,Samantha,,Central City,29.93732,-90.08431,Entire home/apt,77,2,12,2023-05-29,1.25,2,176,12,"22-CSTR-11149, 22-OSTR-10833"
755040833530604809,Home in New Orleans · ★4.89 · 3 bedrooms · 6 beds · 2 baths,349162641,David,,Lake Catherine,30.07866,-89.79232,Entire home/apt,177,2,28,2023-08-27,3.73,39,103,28,"22-CSTR-07936, 21-OSTR-20465"
755062896704555276,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,370734277,Rare Space,,French Quarter,29.96387,-90.06123,Entire home/apt,57,30,1,2022-12-18,0.12,19,270,1,
755170653171705960,Home in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,106289693,Vello,,Lower Garden District,29.93919,-90.07057,Entire home/apt,85,3,14,2023-07-02,1.54,95,152,14,"22-RSTR-17133, 21-OSTR-03993"
755191682998876822,Guest suite in New Orleans · ★4.75 · 1 bedroom · 1 bed · 1 bath,74307080,Shanda And Bryce,,St. Claude,29.9701556,-90.0436746,Entire home/apt,69,4,24,2023-07-16,2.42,2,90,24,"22-RSTR-15802, 22-OSTR-18925"
755578682073144285,Condo in New Orleans · 1 bedroom · 2 beds · 1.5 baths,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,119,30,1,2023-06-25,0.42,91,349,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
755745106647501172,Rental unit in New Orleans · Studio · 1 bed · 1 bath,457152913,Todd,,Central City,29.93551,-90.08119,Entire home/apt,135,30,0,,,5,55,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
755826822967398870,Home in New Orleans · ★4.73 · 1 bedroom · 1 bed · 1 bath,64365837,Mike,,Mid-City,29.96882,-90.09147,Entire home/apt,72,3,48,2023-08-11,4.91,62,345,48,"22-RSTR-14732, 19-OSTR-26283"
756118901620795124,Rental unit in New Orleans · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,Mid-City,29.97032,-90.10701,Entire home/apt,98,30,0,,,2,365,0,
756379124268584671,Rental unit in New Orleans · ★4.33 · 3 bedrooms · 5 beds · 2 baths,482625844,Roami,,Central Business District,29.94514,-90.07331,Entire home/apt,185,30,3,2023-03-12,0.44,6,325,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
756384180118111879,Condo in New Orleans · ★4.80 · 1 bedroom · 2 beds · 1 bath,442915263,Hosteeva California Building,,Central Business District,29.95499038696289,-90.07406616210938,Entire home/apt,90,30,10,2023-09-01,1.19,91,309,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
756419110576098053,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,64366866,Christopher,,Mid-City,29.967269774860956,-90.09248998329008,Entire home/apt,275,3,3,2023-03-10,0.37,3,209,3,"20CSTR-02869, 20-OSTR-02869"
756445209440326199,Villa in New Orleans · ★4.92 · 6 bedrooms · 6 beds · 4.5 baths,232296790,Michael And Marcia,,Central City,29.94159,-90.07594,Entire home/apt,486,1,12,2023-08-13,1.48,17,224,12,"21-CSTR-10105, 22-OSTR-18234"
756449964391075696,Home in New Orleans · ★4.86 · 4 bedrooms · 4 beds · 3 baths,232296790,Michael And Marcia,,Treme - Lafitte,29.96587,-90.06465,Entire home/apt,295,2,14,2023-08-21,1.68,17,288,14,"22-CSTR-08520, 22-OSTR-18234"
756502805890800204,Rental unit in New Orleans · Studio · 1 bed · 1 bath,457152913,Todd,,Central City,29.93388,-90.08137,Entire home/apt,139,30,1,2023-02-17,0.15,5,59,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
756610331970680836,Home in New Orleans · ★4.62 · 2 bedrooms · 2 beds · 3 baths,190373951,Jasper,,Tall Timbers - Brechtel,29.90111569999999,-89.9988934,Entire home/apt,146,30,13,2023-03-22,1.39,4,365,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
756759920106295300,Vacation home in New Orleans · ★5.0 · 4 bedrooms · 7 beds · 3.5 baths,118124497,Var,,Mid-City,29.96138,-90.09458,Entire home/apt,373,2,25,2023-08-14,3.69,2,256,25,"23-CSTR-00591, 23-OSTR-00589"
757152578170546531,Guest suite in New Orleans · 1 bedroom · 1 bed · 1 bath,158907701,Mona,,Audubon,29.9262693366037,-90.13164175473753,Entire home/apt,99,3,1,2022-11-14,0.10,3,0,1,"22-RSTR-05312, 19-OSTR-27123"
757179774547649414,Home in New Orleans · 1 bedroom · 1 bed · 1 private bath,487170478,Shelia,,Treme - Lafitte,29.9733672,-90.0802765,Private room,59,3,0,,,2,277,0,"22-CSTR-05754, 22-OSTR-02848"
757275004728704435,Home in New Orleans · ★4.33 · 3 bedrooms · 3 beds · 2 baths,80007135,Gerritdina,,Seventh Ward,29.97095,-90.06394,Entire home/apt,122,3,12,2023-08-14,1.33,2,320,12,"22-CSTR-14841, 19-OSTR-26283"
757307435457218398,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,46098385,Andrew,,Bayou St. John,29.976075899999998,-90.08076254232789,Entire home/apt,206,3,3,2023-04-16,0.38,1,13,3,"22-RSTR-10414, 22-OSTR-11126"
757320091289491333,Home in New Orleans · 1 bedroom · 1 bed · 1 private bath,387721599,Madison,,St. Roch,29.9728974,-90.0546533,Private room,35,30,0,,,1,154,0,
757332720954533322,Home in New Orleans · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,301904267,Bae,,Broadmoor,29.94804,-90.10458,Entire home/apt,139,2,32,2023-08-20,3.28,2,160,32,"21-RSTR-01830, 22-OSTR-08402"
757835398904637243,Home in New Orleans · ★4.91 · 3 bedrooms · 3 beds · 1 bath,79681438,Ryan,,Broadmoor,29.93991,-90.10632,Entire home/apt,122,1,34,2023-08-26,6.34,4,255,34,"22-RSTR-17124, 22-OSTR-17117"
757938121167460424,Home in New Orleans · ★4.90 · 2 bedrooms · 3 beds · 2 baths,487307518,Marigny Manor,,St. Claude,29.9686474,-90.04744,Entire home/apt,133,3,10,2023-08-14,1.38,1,136,10,"22cSTR-22008, 23ostr-06488"
758024299445639659,Home in New Orleans · ★4.89 · 3 bedrooms · 3 beds · 2 baths,106289693,Vello,,Irish Channel,29.92491,-90.0775,Entire home/apt,169,3,28,2023-08-29,2.95,95,126,28,"22-RSTR-09111, 22-OSTR-11228"
758030296436468664,Home in New Orleans · ★4.75 · 1 bedroom · 2 beds · 1 bath,106289693,Vello,,Treme - Lafitte,29.96464,-90.06609,Entire home/apt,75,30,4,2023-08-03,0.56,95,0,4,
758276757999193923,Home in New Orleans · 2 bedrooms · 2 beds · 2 baths,64472982,Nicole,,Holy Cross,29.95355,-90.01228,Entire home/apt,85,30,0,,,1,87,0,
758717338045030307,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,487439374,Dana,,Broadmoor,29.95321209999999,-90.10343019999999,Entire home/apt,135,30,0,,,1,365,0,
758718939694049987,Home in New Orleans · 2 bedrooms · 4 beds · 2 baths,69416092,Set,,Treme - Lafitte,29.96798,-90.07562,Entire home/apt,79,30,0,,,7,365,0,
758818571374124482,Home in New Orleans · ★4.89 · 2 bedrooms · 2 beds · 2 baths,345814462,B,,Seventh Ward,29.98004,-90.06525,Entire home/apt,156,2,9,2023-07-02,0.96,1,0,9,"22-rstr-07222, 22-ostr-20600"
758900023059398436,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,104300147,Amira,,West Riverside,29.91569,-90.10802,Entire home/apt,260,2,14,2023-06-22,1.59,1,341,14,"22-CSTR-15912, 22-OSTR-15911"
759205967422255102,Rental unit in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,109287696,Nathaniel,,East Carrollton,29.94842,-90.12224,Entire home/apt,123,2,10,2023-08-27,1.15,1,143,10,"23-NSTR-14810, 23-OSTR-14783"
759459384182788413,Home in New Orleans · 1 bedroom · 1 bed · 1 shared bath,393348687,Taylor,,Fillmore,30.00173,-90.07495,Private room,47,30,0,,,2,257,0,
759940622511507015,Condo in New Orleans · ★4.67 · 1 bedroom · 2 beds · 1 bath,442917946,Hosteeva Canal Street Condos,,Central Business District,29.954985,-90.072434,Entire home/apt,108,1,6,2023-06-05,0.73,9,346,6,"22-CSTR-11459, 20-OSTR-00670"
760374548576191592,Home in New Orleans · ★4.54 · 3 bedrooms · 4 beds · 2 baths,329339615,Quin,,Audubon,29.93952,-90.11299,Entire home/apt,299,2,13,2023-05-29,1.60,2,307,13,"23RSTR-54827, 23OSTR-43118"
760687775584917545,Home in New Orleans · ★4.80 · 2 bedrooms · 3 beds · 2 baths,104714221,Angelica,,Gert Town,29.95593006475621,-90.10103300064014,Entire home/apt,129,3,5,2023-07-03,0.61,2,110,5,"22-CSTR-16607, 22OSTR-19369"
760845801021812767,Home in New Orleans · ★4.83 · 2 bedrooms · 3 beds · 2.5 baths,74307080,Shanda And Bryce,,St. Claude,29.97065,-90.04453,Entire home/apt,119,5,35,2023-08-20,3.75,2,177,35,"22-RSTR-15802, 22-OSTR-18925"
760865369832236819,Home in New Orleans · ★5.0 · 2 bedrooms · 3 beds · 2 baths,349162641,David,,Treme - Lafitte,29.96567,-90.06866,Entire home/apt,108,2,39,2023-08-20,4.38,39,108,39,"22-RSTR-16825, 22-OSTR-08383"
760907037616779283,Guesthouse in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,106289693,Vello,,Lower Garden District,29.93343,-90.07225,Entire home/apt,103,30,3,2023-05-30,0.42,95,175,3,
761128507414920000,Villa in New Orleans · ★5.0 · 5 bedrooms · 8 beds · 4 baths,133747621,Spencer,,Central City,29.93855,-90.08086,Entire home/apt,586,2,18,2023-08-27,2.34,5,298,18,"22-cstr-05254, 22-ostr-05446"
761343083818252887,Townhouse in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,480717408,Eileen,,St. Claude,29.96779,-90.03892,Entire home/apt,100,2,14,2023-07-04,1.44,3,84,14,"20rstr-17453, 20-ostr-12433"
761460708607263216,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,486132082,Michael,,West Riverside,29.9199897,-90.10527619999999,Entire home/apt,181,2,7,2023-05-21,0.79,1,231,7,"22-RSTR-09806, 22-ostr-09808"
761515642668683782,Home in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 1 bath,480717408,Eileen,,St. Claude,29.97084,-90.03756,Entire home/apt,100,2,11,2023-07-03,1.13,3,89,11,"20rstr-23464, 20-ostr-98541"
761589668973662668,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 private bath,395196440,Ivan,,St. Claude,29.96397,-90.03835,Private room,103,3,27,2023-07-29,3.05,2,330,27,"22-RSTR-24568, 22-OSTR-24568"
761726374552311006,Guesthouse in New Orleans · 2 bedrooms · 3 beds · 1 bath,488016696,Brandi,,Treme - Lafitte,29.9693084,-90.08144779999999,Entire home/apt,75,30,0,,,1,363,0,
762287139666360128,Home in New Orleans · ★4.67 · 2 bedrooms · 2 beds · 1 bath,42701720,Thersa,,East Riverside,29.9189,-90.08868,Entire home/apt,150,1,3,2023-05-29,0.37,3,179,3,"22-RSTR-00978, 22-OSTR-00975"
762384346734959188,Home in New Orleans · 2 bedrooms · 3 beds · 1.5 baths,46735263,Tiffany,,Algiers Point,29.95071,-90.04713,Private room,45,30,1,2023-04-03,0.19,4,364,1,
763689320450753322,Guest suite in New Orleans · 2 bedrooms · 2 beds · 1 bath,29266470,Nicki,,Broadmoor,29.948961592111644,-90.1050812909804,Entire home/apt,76,30,0,,,1,365,0,
763948345427706621,Home in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,482224232,Joe,,Seventh Ward,29.97102,-90.06079,Entire home/apt,74,1,29,2023-08-20,3.12,2,319,29,"22CSTR-64531, 22OSTR-64113"
764407997903032529,Home in New Orleans · 3 bedrooms · 3 beds · 1 bath,2257092,Akwaeke,,Milneburg,30.01873,-90.04829,Entire home/apt,75,30,0,,,1,178,0,
764562256989959208,Home in New Orleans · ★4.67 · 2 bedrooms · 2 beds · 1 bath,164890631,Kia,,Algiers Point,29.95167,-90.04896,Entire home/apt,88,30,3,2023-05-07,0.40,2,152,3,
765219448473971427,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,488620691,James,,Gert Town,29.95949,-90.10547,Entire home/apt,300,30,14,2023-05-14,1.57,1,355,14,"21CSTR-15079, 21OSTR-07594"
765305026661679639,Home in New Orleans · ★4.60 · 2 bedrooms · 2 beds · 1 bath,106289693,Vello,,Treme - Lafitte,29.97301,-90.07616,Entire home/apt,78,30,20,2023-07-03,2.14,95,59,20,"22-RSTR-10590, 22-OSTR-01548"
765475045915134943,Home in New Orleans · ★4.93 · 5 bedrooms · 7 beds · 3.5 baths,88384322,Art,,Irish Channel,29.91994439301293,-90.08208917131411,Entire home/apt,532,2,15,2023-07-17,1.79,1,329,15,"22-CSTR-10258, 22-OSTR-20216"
765629098769246700,Home in New Orleans · 4 bedrooms · 3 beds · 2 baths,2743672,Katharine,,Freret,29.9381,-90.10819,Entire home/apt,511,30,0,,,1,98,0,
765681141193994139,Condo in New Orleans · ★4.0 · 3 bedrooms · 3 beds · 2 baths,442924771,Hosteeva Carondelet Luxe Condos,,Central City,29.94184112548828,-90.07513427734375,Entire home/apt,207,1,12,2023-06-17,1.28,14,359,12,"21-CSTR-03964, 20-OSTR-00670"
765914632325759746,Townhouse in New Orleans · ★4.88 · 2 bedrooms · 3 beds · 2 baths,64823547,Brenna And Nick,,Lower Garden District,29.92737,-90.07577,Entire home/apt,164,1,50,2023-08-28,5.34,76,261,50,"20-CSTR-30664, 22-ostr-14846"
766510628760449455,Rental unit in New Orleans · 2 bedrooms · 1 bed · 1.5 baths,237336807,Lacha Management,,Seventh Ward,29.9718,-90.07129,Entire home/apt,80,30,0,,,6,0,0,
766775229012030308,Home in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 0 baths,456477857,Evolve,,Mcdonogh,29.94167,-90.051,Entire home/apt,132,3,18,2023-07-31,2.08,25,345,18,"22-RSTR-12676, 22-OSTR-12670"
766837244576923073,Home in New Orleans · ★4.95 · 2 bedrooms · 3 beds · 1 bath,4761426,D And S,,Bywater,29.9631,-90.03071,Entire home/apt,82,30,43,2023-08-27,4.64,3,328,43,"21STR-08928, 21-OSTR-08910"
766911221963615035,Condo in New Orleans · ★4.33 · 1 bedroom · 1 bed · 1 bath,487713342,Boutique,,French Quarter,29.95808,-90.06509,Entire home/apt,331,1,6,2023-07-02,0.73,5,307,6,"22-CSTR-13145, 22OSTR13145"
766926253098337363,Condo in New Orleans · ★4.62 · 1 bedroom · 1 bed · 1 bath,487713342,Boutique,,French Quarter,29.95872,-90.06714,Entire home/apt,381,1,13,2023-07-02,1.59,5,300,13,"22-CSTR-13145, 22OSTR13145"
767530514447055325,Home in New Orleans · ★4.65 · 2 bedrooms · 4 beds · 1 bath,436977131,Jassie,,Mid-City,29.96464,-90.09585,Entire home/apt,64,2,17,2023-08-27,1.90,4,269,17,"22-CSTR-11255, 21-OSTR-12387"
767553259221712232,Townhouse in New Orleans · ★4.85 · 3 bedrooms · 3 beds · 3 baths,269109081,Brandon,,Lower Ninth Ward,29.9620156,-90.0092355,Entire home/apt,185,30,13,2023-08-20,1.59,1,340,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
767954876709457763,Home in New Orleans · ★5.0 · 5 bedrooms · 5 beds · 4 baths,206222740,Patrick,,Milan,29.93802,-90.09757,Entire home/apt,286,2,10,2023-08-27,1.47,2,300,10,"23-CSTR-03339, 23-OSTR-02721"
768279917090469774,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,371182772,Stuart,,Algiers Point,29.9498496,-90.0544682,Entire home/apt,180,30,2,2023-05-24,0.39,2,301,2,
768293169006662066,Home in New Orleans · 2 bedrooms · 2 beds · 2 baths,136665450,Joshua,,St. Claude,29.97238,-90.04232,Private room,180,30,0,,,1,365,0,
768913299768918083,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 1 bath,64823547,Brenna And Nick,,Bayou St. John,29.97115,-90.08828,Entire home/apt,83,1,38,2023-08-31,4.24,76,281,38,"22-CSTR-16448, 22-OSTR-14846"
769517231930540685,Home in New Orleans · 3 bedrooms · 3 beds · 2 baths,7183829,Ella,,Central City,29.93243,-90.08703,Entire home/apt,134,30,0,,,1,317,0,
770203236978072474,Guesthouse in New Orleans · ★4.62 · 1 bedroom · 1 bed · 1 private bath,119291090,Mansion On Royal St,,Marigny,29.9646251,-90.0531302,Private room,108,1,21,2023-08-22,2.60,11,317,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
770497410013207663,Rental unit in New Orleans · 2 bedrooms · 2 beds · 1.5 baths,489516321,Luan,,Fairgrounds,29.9812923,-90.0754705,Entire home/apt,70,30,1,2023-05-21,0.28,1,306,1,
770946797911538614,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,4911527,Rich,,Seventh Ward,29.970943764681003,-90.06120292089906,Entire home/apt,75,30,1,2023-08-07,1,1,329,1,
770979963884499910,Home in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,14307397,Matthew,,Bywater,29.96244,-90.03514,Entire home/apt,121,3,18,2023-06-14,2.20,2,243,18,"22-RSTR-16908, 22-OSTR-17408"
771181331032417304,Home in New Orleans · 3 bedrooms · 5 beds · 2 baths,480378144,Shaun,,St. Claude,29.97151,-90.04761,Entire home/apt,167,30,0,,,2,0,0,"19STR-87344, 20-OSTR-12193"
771756213717786784,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,255793376,Rene,,Broadmoor,29.94091,-90.10213,Entire home/apt,54,30,1,2023-03-01,0.16,1,357,1,
771806580321130957,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,389940959,Krystal,,Little Woods,30.04093,-89.97561,Entire home/apt,186,2,9,2023-06-05,0.99,1,0,9,"22-RSTR-11689, 22-OSTR-11688"
772411320995434617,Home in New Orleans · 3 bedrooms · 3 beds · 3 baths,43974450,Derek,,Bywater,29.9634493,-90.0507061,Entire home/apt,274,2,1,2023-07-02,0.47,3,32,1,"22-CSTR-00248, 22-OSTR-00249"
772446487702119751,Home in New Orleans · ★4.95 · 1 bedroom · 5 beds · 2 baths,342910048,LiivUP,,Central Business District,29.94487,-90.07115,Entire home/apt,140,1,20,2023-08-20,2.58,16,253,20,"22-CSTR-17714, 22-OSTR-17719"
772574213613820551,Home in New Orleans · 3 bedrooms · 6 beds · 2 baths,480378144,Shaun,,Seventh Ward,29.97416,-90.06551,Entire home/apt,163,30,1,2022-12-31,0.12,2,0,1,"19STR-39811, 20-OSTR-11154"
773825756280516422,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,488858219,Janice,,City Park,29.9789753,-90.09305239999999,Entire home/apt,94,30,0,,,1,365,0,
774080097337559174,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,98612870,Kevin,,Bayou St. John,29.97633,-90.08524,Entire home/apt,100,30,1,2023-02-25,0.16,1,332,1,
774528946440517406,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,22265865,Kelly,,French Quarter,29.9613172,-90.06428700000001,Entire home/apt,86,90,0,,,1,263,0,
774548522202944683,Rental unit in New Orleans · 1 bedroom · 1 bed · 1.5 baths,90138472,Willard,,French Quarter,29.9531006,-90.0658632,Entire home/apt,99,30,1,2023-04-15,0.21,1,331,1,
774695689504980862,Home in New Orleans · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,288856686,Shelly,,Treme - Lafitte,29.96509,-90.07092,Entire home/apt,312,3,17,2023-08-15,1.93,1,168,17,"22-RSTR-08295, 22-OSTR-08292"
774763173903907450,Home in New Orleans · 3 bedrooms · 5 beds · 2 baths,151610385,Gary,,West Riverside,29.91964,-90.11208,Entire home/apt,179,30,0,,,7,176,0,
774829030293639257,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 2 baths,82492124,Godfrey,,Bywater,29.96332,-90.03702,Entire home/apt,141,2,30,2023-08-28,3.41,1,284,30,"22-CSTR-19989, 22-OSTR-18047"
774892673281432210,Boutique hotel in New Orleans · 1 bedroom · 1 bed · 1 private bath,38956081,Dodi And Chris,,Central Business District,29.95579,-90.0741,Private room,395,30,0,,,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
775327287456270825,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,64823547,Brenna And Nick,,Lower Garden District,29.94148,-90.06527,Entire home/apt,49,90,0,,,76,179,0,
775390309181729397,Home in New Orleans · ★4.90 · 5 bedrooms · 7 beds · 5 baths,390097449,Nick,,Central City,29.93984,-90.07674,Entire home/apt,395,3,30,2023-08-27,3.47,8,315,30,"22-CSTR-06535, 22-OSTR-22814"
775396840965048958,Home in New Orleans · ★4.89 · 5 bedrooms · 7 beds · 5 baths,390097449,Nick,,Central City,29.94013,-90.07794,Entire home/apt,457,3,27,2023-08-28,3.18,8,330,27,"22-CSTR-06542, 22-OSTR-22814"
775449879559323367,Home in New Orleans · ★5.0 · 5 bedrooms · 7 beds · 4 baths,8329708,Sam,,Milan,29.93381,-90.09602,Entire home/apt,461,2,28,2023-08-20,3.51,16,287,28,"22-CSTR-06415, 22-OSTR-20529"
775466238677107635,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,5770574,Liza & Jeff,,Navarre,29.9881209,-90.1108823,Entire home/apt,91,30,0,,,1,365,0,
775467394272334365,Home in New Orleans · ★4.94 · 5 bedrooms · 8 beds · 4 baths,8329708,Sam,,Milan,29.93364,-90.09405,Entire home/apt,462,2,34,2023-08-20,3.83,16,294,34,"22-CSTR-06418, 22-OSTR-20529"
775475471644009496,Home in New Orleans · 1 bedroom · 1 bed · 1 bath,393348687,Taylor,,Fillmore,30.00335,-90.07519,Private room,47,30,1,2023-07-24,0.71,2,307,1,
775609981435317228,Home in New Orleans · ★4.61 · 5 bedrooms · 7 beds · 5 baths,390097449,Nick,,Central City,29.93944,-90.07671,Entire home/apt,433,3,18,2023-08-13,2.08,8,315,18,"22-CSTR-06541, 22-OSTR-22814"
775993319271689567,Home in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,400353703,David,,Audubon,29.94847,-90.11989,Entire home/apt,87,2,37,2023-08-20,4.29,1,318,37,"22-RSTR-14623, 19-OSTR-26283"
776184887034989142,Home in New Orleans · ★New · 2 bedrooms · 3 beds · 1.5 baths,35072927,Italia,,Treme - Lafitte,29.97353096610554,-90.07861787784438,Entire home/apt,109,30,0,,,1,365,0,
776752750191635346,Rental unit in New Orleans · ★New · 2 bedrooms · 2 beds · 1.5 baths,135211919,Brenda,,Broadmoor,29.94904397095557,-90.100834095278,Entire home/apt,196,3,0,,,2,260,0,"22-RSTR-15148, 22-OSTR-21186"
776785000785005866,Home in New Orleans · 3 bedrooms · 5 beds · 2 baths,237416142,Nancy,,Freret,29.934796128094856,-90.10670939930132,Entire home/apt,114,30,1,2023-01-16,0.13,17,261,1,"20RSTR-00567, 20OSTR-00568"
